tf_bnum	tf_symbol	gene_bnum	gene_symbol
b1642	slyA	b3964	yijD
b1642	slyA	b3965	trmA
b1642	slyA	b3997	hemE
b1642	slyA	b4043	lexA
b1642	slyA	b4160	psd
b1642	slyA	b4170	mutL
b1642	slyA	b4221	tamB
b1642	slyA	b4235	pmbA
b1642	slyA	b4295	yjhU
b4063	soxR	b0029	ispH
b4063	soxR	b0051	rsmA
b4063	soxR	b0080	cra
b4063	soxR	b0082	rsmH
b4063	soxR	b0088	murD
b4063	soxR	b0093	ftsQ
b4063	soxR	b0149	mrcB
b4063	soxR	b0167	glnD
b4063	soxR	b0242	proB
b4063	soxR	b0369	hemB
b4063	soxR	b0391	ppnP
b4063	soxR	b0414	ribD
b4063	soxR	b0421	ispA
b4063	soxR	b0463	acrA
b4063	soxR	b0465	mscK
b4063	soxR	b0470	dnaX
b4063	soxR	b0470	dnaX
b4063	soxR	b0492	cnoX
b4063	soxR	b0659	ybeY
b4063	soxR	b0675	umpH
b4063	soxR	b0923	mukE
b4063	soxR	b0955	ycbZ
b4063	soxR	b0962	helD
b4063	soxR	b1034	ycdX
b4063	soxR	b1107	nagZ
b4063	soxR	b1128	roxA
b4063	soxR	b1129	phoQ
b4063	soxR	b1214	ychA
b4063	soxR	b1249	clsA
b4063	soxR	b1323	tyrR
b4063	soxR	b1413	hrpA
b4063	soxR	b1424	opgD
b4063	soxR	b1624	ydgJ
b4063	soxR	b1865	nudB
b4063	soxR	b1913	uvrC
b4063	soxR	b1914	uvrY
b4063	soxR	b1928	yedD
b4063	soxR	b2064	asmA
b4063	soxR	b2065	dcd
b4063	soxR	b2188	yejM
b4063	soxR	b2216	rcsD
b4063	soxR	b2300	yfcE
b4063	soxR	b2303	folX
b4063	soxR	b2320	pdxB
b4063	soxR	b2431	yfeX
b4063	soxR	b2441	eutB
b4063	soxR	b2501	ppk
b4063	soxR	b2502	ppx
b4063	soxR	b2513	yfgM
b4063	soxR	b2564	pdxJ
b4063	soxR	b2566	era
b4063	soxR	b2567	rnc
b4063	soxR	b2576	srmB
b4063	soxR	b2610	ffh
b4063	soxR	b2744	umpG
b4063	soxR	b2745	truD
b4063	soxR	b2784	relA
b4063	soxR	b2822	recC
b4063	soxR	b2827	thyA
b4063	soxR	b2830	rppH
b4063	soxR	b2893	dsbC
b4063	soxR	b2901	bglA
b4063	soxR	b2908	pepP
b4063	soxR	b2909	ygfB
b4063	soxR	b2947	gshB
b4063	soxR	b2962	yggX
b4063	soxR	b3019	parC
b4063	soxR	b3030	parE
b4063	soxR	b3032	cpdA
b4063	soxR	b3147	lpoA
b4063	soxR	b3191	mlaB
b4063	soxR	b3192	mlaC
b4063	soxR	b3197	kdsD
b4063	soxR	b3199	lptC
b4063	soxR	b3201	lptB
b4063	soxR	b3205	rapZ
b4063	soxR	b3210	arcB
b4063	soxR	b3247	rng
b4063	soxR	b3279	yrdA
b4063	soxR	b3283	yrdD
b4063	soxR	b3288	fmt
b4063	soxR	b3352	yheS
b4063	soxR	b3385	gph
b4063	soxR	b3386	rpe
b4063	soxR	b3551	bisC
b4063	soxR	b3590	selB
b4063	soxR	b3607	cysE
b4063	soxR	b3640	dut
b4063	soxR	b3701	dnaN
b4063	soxR	b3702	dnaA
b4063	soxR	b3779	gpp
b4063	soxR	b3802	hemY
b4063	soxR	b3813	uvrD
b4063	soxR	b3844	fre
b4063	soxR	b3859	srkA
b4063	soxR	b3911	cpxA
b4063	soxR	b3961	oxyR
b4063	soxR	b3963	fabR
b4063	soxR	b3964	yijD
b4063	soxR	b3965	trmA
b4063	soxR	b3997	hemE
b4063	soxR	b4043	lexA
b4063	soxR	b4160	psd
b4063	soxR	b4170	mutL
b4063	soxR	b4221	tamB
b4063	soxR	b4235	pmbA
b4063	soxR	b4295	yjhU
b4062	soxS	b0029	ispH
b4062	soxS	b0051	rsmA
b4062	soxS	b0080	cra
b4062	soxS	b0082	rsmH
b4062	soxS	b0088	murD
b4062	soxS	b0093	ftsQ
b4062	soxS	b0149	mrcB
b4062	soxS	b0167	glnD
b4062	soxS	b0242	proB
b4062	soxS	b0369	hemB
b4062	soxS	b0391	ppnP
b4062	soxS	b0414	ribD
b4062	soxS	b0421	ispA
b4062	soxS	b0463	acrA
b4062	soxS	b0465	mscK
b4062	soxS	b0470	dnaX
b4062	soxS	b0470	dnaX
b4062	soxS	b0492	cnoX
b4062	soxS	b0659	ybeY
b4062	soxS	b0675	umpH
b4062	soxS	b0923	mukE
b4062	soxS	b0955	ycbZ
b4062	soxS	b0962	helD
b4062	soxS	b1034	ycdX
b4062	soxS	b1107	nagZ
b4062	soxS	b1128	roxA
b4062	soxS	b1129	phoQ
b4062	soxS	b1214	ychA
b4062	soxS	b1249	clsA
b4062	soxS	b1323	tyrR
b4062	soxS	b1413	hrpA
b4062	soxS	b1424	opgD
b4062	soxS	b1624	ydgJ
b4062	soxS	b1865	nudB
b4062	soxS	b1913	uvrC
b4062	soxS	b1914	uvrY
b4062	soxS	b1928	yedD
b4062	soxS	b2064	asmA
b4062	soxS	b2065	dcd
b4062	soxS	b2188	yejM
b4062	soxS	b2216	rcsD
b4062	soxS	b2300	yfcE
b4062	soxS	b2303	folX
b4062	soxS	b2320	pdxB
b4062	soxS	b2431	yfeX
b4062	soxS	b2441	eutB
b4062	soxS	b2501	ppk
b4062	soxS	b2502	ppx
b4062	soxS	b2513	yfgM
b4062	soxS	b2564	pdxJ
b4062	soxS	b2566	era
b4062	soxS	b2567	rnc
b4062	soxS	b2576	srmB
b4062	soxS	b2610	ffh
b4062	soxS	b2744	umpG
b4062	soxS	b2745	truD
b4062	soxS	b2784	relA
b4062	soxS	b2822	recC
b4062	soxS	b2827	thyA
b4062	soxS	b2830	rppH
b4062	soxS	b2893	dsbC
b4062	soxS	b2901	bglA
b4062	soxS	b2908	pepP
b4062	soxS	b2909	ygfB
b4062	soxS	b2947	gshB
b4062	soxS	b2962	yggX
b4062	soxS	b3019	parC
b4062	soxS	b3030	parE
b4062	soxS	b3032	cpdA
b4062	soxS	b3147	lpoA
b4062	soxS	b3191	mlaB
b4062	soxS	b3192	mlaC
b4062	soxS	b3197	kdsD
b4062	soxS	b3199	lptC
b4062	soxS	b3201	lptB
b4062	soxS	b3205	rapZ
b4062	soxS	b3210	arcB
b4062	soxS	b3247	rng
b4062	soxS	b3279	yrdA
b4062	soxS	b3283	yrdD
b4062	soxS	b3288	fmt
b4062	soxS	b3352	yheS
b4062	soxS	b3385	gph
b4062	soxS	b3386	rpe
b4062	soxS	b3551	bisC
b4062	soxS	b3590	selB
b4062	soxS	b3607	cysE
b4062	soxS	b3640	dut
b4062	soxS	b3701	dnaN
b4062	soxS	b3702	dnaA
b4062	soxS	b3779	gpp
b4062	soxS	b3802	hemY
b4062	soxS	b3813	uvrD
b4062	soxS	b3844	fre
b4062	soxS	b3859	srkA
b4062	soxS	b3911	cpxA
b4062	soxS	b3961	oxyR
b4062	soxS	b3963	fabR
b4062	soxS	b3964	yijD
b4062	soxS	b3965	trmA
b4062	soxS	b3997	hemE
b4062	soxS	b4043	lexA
b4062	soxS	b4160	psd
b4062	soxS	b4170	mutL
b4062	soxS	b4221	tamB
b4062	soxS	b4235	pmbA
b4062	soxS	b4295	yjhU
b2707	srlR	b0029	ispH
b2707	srlR	b0051	rsmA
b2707	srlR	b0080	cra
b2707	srlR	b0082	rsmH
b2707	srlR	b0088	murD
b2707	srlR	b0093	ftsQ
b2707	srlR	b0149	mrcB
b2707	srlR	b0167	glnD
b2707	srlR	b0242	proB
b2707	srlR	b0369	hemB
b2707	srlR	b0391	ppnP
b2707	srlR	b0414	ribD
b2707	srlR	b0421	ispA
b2707	srlR	b0463	acrA
b2707	srlR	b0465	mscK
b2707	srlR	b0470	dnaX
b2707	srlR	b0470	dnaX
b2707	srlR	b0492	cnoX
b2707	srlR	b0659	ybeY
b2707	srlR	b0675	umpH
b2707	srlR	b0923	mukE
b2707	srlR	b0955	ycbZ
b2707	srlR	b0962	helD
b2707	srlR	b1034	ycdX
b2707	srlR	b1107	nagZ
b2707	srlR	b1128	roxA
b2707	srlR	b1129	phoQ
b2707	srlR	b1214	ychA
b2707	srlR	b1249	clsA
b2707	srlR	b1323	tyrR
b2707	srlR	b1413	hrpA
b2707	srlR	b1424	opgD
b2707	srlR	b1624	ydgJ
b2707	srlR	b1865	nudB
b2707	srlR	b1913	uvrC
b2707	srlR	b1914	uvrY
b2707	srlR	b1928	yedD
b2707	srlR	b2064	asmA
b2707	srlR	b2065	dcd
b2707	srlR	b2188	yejM
b2707	srlR	b2216	rcsD
b2707	srlR	b2300	yfcE
b2707	srlR	b2303	folX
b2707	srlR	b2320	pdxB
b2707	srlR	b2431	yfeX
b2707	srlR	b2441	eutB
b2707	srlR	b2501	ppk
b2707	srlR	b2502	ppx
b2707	srlR	b2513	yfgM
b2707	srlR	b2564	pdxJ
b2707	srlR	b2566	era
b2707	srlR	b2567	rnc
b2707	srlR	b2576	srmB
b2707	srlR	b2610	ffh
b2707	srlR	b2744	umpG
b2707	srlR	b2745	truD
b2707	srlR	b2784	relA
b2707	srlR	b2822	recC
b2707	srlR	b2827	thyA
b2707	srlR	b2830	rppH
b2707	srlR	b2893	dsbC
b2707	srlR	b2901	bglA
b2707	srlR	b2908	pepP
b2707	srlR	b2909	ygfB
b2707	srlR	b2947	gshB
b2707	srlR	b2962	yggX
b2707	srlR	b3019	parC
b2707	srlR	b3030	parE
b2707	srlR	b3032	cpdA
b2707	srlR	b3147	lpoA
b2707	srlR	b3191	mlaB
b2707	srlR	b3192	mlaC
b2707	srlR	b3197	kdsD
b2707	srlR	b3199	lptC
b2707	srlR	b3201	lptB
b2707	srlR	b3205	rapZ
b2707	srlR	b3210	arcB
b2707	srlR	b3247	rng
b2707	srlR	b3279	yrdA
b2707	srlR	b3283	yrdD
b2707	srlR	b3288	fmt
b2707	srlR	b3352	yheS
b2707	srlR	b3385	gph
b2707	srlR	b3386	rpe
b2707	srlR	b3551	bisC
b2707	srlR	b3590	selB
b2707	srlR	b3607	cysE
b2707	srlR	b3640	dut
b2707	srlR	b3701	dnaN
b2707	srlR	b3702	dnaA
b2707	srlR	b3779	gpp
b2707	srlR	b3802	hemY
b2707	srlR	b3813	uvrD
b2707	srlR	b3844	fre
b2707	srlR	b3859	srkA
b2707	srlR	b3911	cpxA
b2707	srlR	b3961	oxyR
b2707	srlR	b3963	fabR
b2707	srlR	b3964	yijD
b2707	srlR	b3965	trmA
b2707	srlR	b3997	hemE
b2707	srlR	b4043	lexA
b2707	srlR	b4160	psd
b2707	srlR	b4170	mutL
b2707	srlR	b4221	tamB
b2707	srlR	b4235	pmbA
b2707	srlR	b4295	yjhU
b2669	stpA	b0029	ispH
b2669	stpA	b0051	rsmA
b2669	stpA	b0080	cra
b2669	stpA	b0082	rsmH
b2669	stpA	b0088	murD
b2669	stpA	b0093	ftsQ
b2669	stpA	b0149	mrcB
b2669	stpA	b0167	glnD
b2669	stpA	b0242	proB
b2669	stpA	b0369	hemB
b2669	stpA	b0391	ppnP
b2669	stpA	b0414	ribD
b2669	stpA	b0421	ispA
b2669	stpA	b0463	acrA
b2669	stpA	b0465	mscK
b2669	stpA	b0470	dnaX
b2669	stpA	b0470	dnaX
b2669	stpA	b0492	cnoX
b2669	stpA	b0659	ybeY
b2669	stpA	b0675	umpH
b2669	stpA	b0923	mukE
b2669	stpA	b0955	ycbZ
b2669	stpA	b0962	helD
b2669	stpA	b1034	ycdX
b2669	stpA	b1107	nagZ
b2669	stpA	b1128	roxA
b2669	stpA	b1129	phoQ
b2669	stpA	b1214	ychA
b2669	stpA	b1249	clsA
b2669	stpA	b1323	tyrR
b2669	stpA	b1413	hrpA
b2669	stpA	b1424	opgD
b2669	stpA	b1624	ydgJ
b2669	stpA	b1865	nudB
b2669	stpA	b1913	uvrC
b2669	stpA	b1914	uvrY
b2669	stpA	b1928	yedD
b2669	stpA	b2064	asmA
b2669	stpA	b2065	dcd
b2669	stpA	b2188	yejM
b2669	stpA	b2216	rcsD
b2669	stpA	b2300	yfcE
b2669	stpA	b2303	folX
b2669	stpA	b2320	pdxB
b2669	stpA	b2431	yfeX
b2669	stpA	b2441	eutB
b2669	stpA	b2501	ppk
b2669	stpA	b2502	ppx
b2669	stpA	b2513	yfgM
b2669	stpA	b2564	pdxJ
b2669	stpA	b2566	era
b2669	stpA	b2567	rnc
b2669	stpA	b2576	srmB
b2669	stpA	b2610	ffh
b2669	stpA	b2744	umpG
b2669	stpA	b2745	truD
b2669	stpA	b2784	relA
b2669	stpA	b2822	recC
b2669	stpA	b2827	thyA
b2669	stpA	b2830	rppH
b2669	stpA	b2893	dsbC
b2669	stpA	b2901	bglA
b2669	stpA	b2908	pepP
b2669	stpA	b2909	ygfB
b2669	stpA	b2947	gshB
b2669	stpA	b2962	yggX
b2669	stpA	b3019	parC
b2669	stpA	b3030	parE
b2669	stpA	b3032	cpdA
b2669	stpA	b3147	lpoA
b2669	stpA	b3191	mlaB
b2669	stpA	b3192	mlaC
b2669	stpA	b3197	kdsD
b2669	stpA	b3199	lptC
b2669	stpA	b3201	lptB
b2669	stpA	b3205	rapZ
b2669	stpA	b3210	arcB
b2669	stpA	b3247	rng
b2669	stpA	b3279	yrdA
b2669	stpA	b3283	yrdD
b2669	stpA	b3288	fmt
b2669	stpA	b3352	yheS
b2669	stpA	b3385	gph
b2669	stpA	b3386	rpe
b2669	stpA	b3551	bisC
b2669	stpA	b3590	selB
b2669	stpA	b3607	cysE
b2669	stpA	b3640	dut
b2669	stpA	b3701	dnaN
b2669	stpA	b3702	dnaA
b2669	stpA	b3779	gpp
b2669	stpA	b3802	hemY
b2669	stpA	b3813	uvrD
b2669	stpA	b3844	fre
b2669	stpA	b3859	srkA
b2669	stpA	b3911	cpxA
b2669	stpA	b3961	oxyR
b2669	stpA	b3963	fabR
b2669	stpA	b3964	yijD
b2669	stpA	b3965	trmA
b2669	stpA	b3997	hemE
b2669	stpA	b4043	lexA
b2669	stpA	b4160	psd
b2669	stpA	b4170	mutL
b2669	stpA	b4221	tamB
b2669	stpA	b4235	pmbA
b2669	stpA	b4295	yjhU
b1434	sutR	b0029	ispH
b1434	sutR	b0051	rsmA
b1434	sutR	b0080	cra
b1434	sutR	b0082	rsmH
b1434	sutR	b0088	murD
b1434	sutR	b0093	ftsQ
b1434	sutR	b0149	mrcB
b1434	sutR	b0167	glnD
b1434	sutR	b0242	proB
b1434	sutR	b0369	hemB
b1434	sutR	b0391	ppnP
b1434	sutR	b0414	ribD
b1434	sutR	b0421	ispA
b1434	sutR	b0463	acrA
b1434	sutR	b0465	mscK
b1434	sutR	b0470	dnaX
b1434	sutR	b0470	dnaX
b1434	sutR	b0492	cnoX
b1434	sutR	b0659	ybeY
b1434	sutR	b0675	umpH
b1434	sutR	b0923	mukE
b1434	sutR	b0955	ycbZ
b1434	sutR	b0962	helD
b1434	sutR	b1034	ycdX
b1434	sutR	b1107	nagZ
b1434	sutR	b1128	roxA
b1434	sutR	b1129	phoQ
b1434	sutR	b1214	ychA
b1434	sutR	b1249	clsA
b1434	sutR	b1323	tyrR
b1434	sutR	b1413	hrpA
b1434	sutR	b1424	opgD
b1434	sutR	b1624	ydgJ
b1434	sutR	b1865	nudB
b1434	sutR	b1913	uvrC
b1434	sutR	b1914	uvrY
b1434	sutR	b1928	yedD
b1434	sutR	b2064	asmA
b1434	sutR	b2065	dcd
b1434	sutR	b2188	yejM
b1434	sutR	b2216	rcsD
b1434	sutR	b2300	yfcE
b1434	sutR	b2303	folX
b1434	sutR	b2320	pdxB
b1434	sutR	b2431	yfeX
b1434	sutR	b2441	eutB
b1434	sutR	b2501	ppk
b1434	sutR	b2502	ppx
b1434	sutR	b2513	yfgM
b1434	sutR	b2564	pdxJ
b1434	sutR	b2566	era
b1434	sutR	b2567	rnc
b1434	sutR	b2576	srmB
b1434	sutR	b2610	ffh
b1434	sutR	b2744	umpG
b1434	sutR	b2745	truD
b1434	sutR	b2784	relA
b1434	sutR	b2822	recC
b1434	sutR	b2827	thyA
b1434	sutR	b2830	rppH
b1434	sutR	b2893	dsbC
b1434	sutR	b2901	bglA
b1434	sutR	b2908	pepP
b1434	sutR	b2909	ygfB
b1434	sutR	b2947	gshB
b1434	sutR	b2962	yggX
b1434	sutR	b3019	parC
b1434	sutR	b3030	parE
b1434	sutR	b3032	cpdA
b1434	sutR	b3147	lpoA
b1434	sutR	b3191	mlaB
b1434	sutR	b3192	mlaC
b1434	sutR	b3197	kdsD
b1434	sutR	b3199	lptC
b1434	sutR	b3201	lptB
b1434	sutR	b3205	rapZ
b1434	sutR	b3210	arcB
b1434	sutR	b3247	rng
b1434	sutR	b3279	yrdA
b1434	sutR	b3283	yrdD
b1434	sutR	b3288	fmt
b1434	sutR	b3352	yheS
b1434	sutR	b3385	gph
b1434	sutR	b3386	rpe
b1434	sutR	b3551	bisC
b1434	sutR	b3590	selB
b1434	sutR	b3607	cysE
b1434	sutR	b3640	dut
b1434	sutR	b3701	dnaN
b1434	sutR	b3702	dnaA
b1434	sutR	b3779	gpp
b1434	sutR	b3802	hemY
b1434	sutR	b3813	uvrD
b1434	sutR	b3844	fre
b1434	sutR	b3859	srkA
b1434	sutR	b3911	cpxA
b1434	sutR	b3961	oxyR
b1434	sutR	b3963	fabR
b1434	sutR	b3964	yijD
b1434	sutR	b3965	trmA
b1434	sutR	b3997	hemE
b1434	sutR	b4043	lexA
b1434	sutR	b4160	psd
b1434	sutR	b4170	mutL
b1434	sutR	b4221	tamB
b1434	sutR	b4235	pmbA
b1434	sutR	b4295	yjhU
b3118	tdcA	b0029	ispH
b3118	tdcA	b0051	rsmA
b3118	tdcA	b0080	cra
b3118	tdcA	b0082	rsmH
b3118	tdcA	b0088	murD
b3118	tdcA	b0093	ftsQ
b3118	tdcA	b0149	mrcB
b3118	tdcA	b0167	glnD
b3118	tdcA	b0242	proB
b3118	tdcA	b0369	hemB
b3118	tdcA	b0391	ppnP
b3118	tdcA	b0414	ribD
b3118	tdcA	b0421	ispA
b3118	tdcA	b0463	acrA
b3118	tdcA	b0465	mscK
b3118	tdcA	b0470	dnaX
b3118	tdcA	b0470	dnaX
b3118	tdcA	b0492	cnoX
b3118	tdcA	b0659	ybeY
b3118	tdcA	b0675	umpH
b3118	tdcA	b0923	mukE
b3118	tdcA	b0955	ycbZ
b3118	tdcA	b0962	helD
b3118	tdcA	b1034	ycdX
b3118	tdcA	b1107	nagZ
b3118	tdcA	b1128	roxA
b3118	tdcA	b1129	phoQ
b3118	tdcA	b1214	ychA
b3118	tdcA	b1249	clsA
b3118	tdcA	b1323	tyrR
b3118	tdcA	b1413	hrpA
b3118	tdcA	b1424	opgD
b3118	tdcA	b1624	ydgJ
b3118	tdcA	b1865	nudB
b3118	tdcA	b1913	uvrC
b3118	tdcA	b1914	uvrY
b3118	tdcA	b1928	yedD
b3118	tdcA	b2064	asmA
b3118	tdcA	b2065	dcd
b3118	tdcA	b2188	yejM
b3118	tdcA	b2216	rcsD
b3118	tdcA	b2300	yfcE
b3118	tdcA	b2303	folX
b3118	tdcA	b2320	pdxB
b3118	tdcA	b2431	yfeX
b3118	tdcA	b2441	eutB
b3118	tdcA	b2501	ppk
b3118	tdcA	b2502	ppx
b3118	tdcA	b2513	yfgM
b3118	tdcA	b2564	pdxJ
b3118	tdcA	b2566	era
b3118	tdcA	b2567	rnc
b3118	tdcA	b2576	srmB
b3118	tdcA	b2610	ffh
b3118	tdcA	b2744	umpG
b3118	tdcA	b2745	truD
b3118	tdcA	b2784	relA
b3118	tdcA	b2822	recC
b3118	tdcA	b2827	thyA
b3118	tdcA	b2830	rppH
b3118	tdcA	b2893	dsbC
b3118	tdcA	b2901	bglA
b3118	tdcA	b2908	pepP
b3118	tdcA	b2909	ygfB
b3118	tdcA	b2947	gshB
b3118	tdcA	b2962	yggX
b3118	tdcA	b3019	parC
b3118	tdcA	b3030	parE
b3118	tdcA	b3032	cpdA
b3118	tdcA	b3147	lpoA
b3118	tdcA	b3191	mlaB
b3118	tdcA	b3192	mlaC
b3118	tdcA	b3197	kdsD
b3118	tdcA	b3199	lptC
b3118	tdcA	b3201	lptB
b3118	tdcA	b3205	rapZ
b3118	tdcA	b3210	arcB
b3118	tdcA	b3247	rng
b3118	tdcA	b3279	yrdA
b3118	tdcA	b3283	yrdD
b3118	tdcA	b3288	fmt
b3118	tdcA	b3352	yheS
b3118	tdcA	b3385	gph
b3118	tdcA	b3386	rpe
b3118	tdcA	b3551	bisC
b3118	tdcA	b3590	selB
b3118	tdcA	b3607	cysE
b3118	tdcA	b3640	dut
b3118	tdcA	b3701	dnaN
b3118	tdcA	b3702	dnaA
b3118	tdcA	b3779	gpp
b3118	tdcA	b3802	hemY
b3118	tdcA	b3813	uvrD
b3118	tdcA	b3844	fre
b3118	tdcA	b3859	srkA
b3118	tdcA	b3911	cpxA
b3118	tdcA	b3961	oxyR
b3118	tdcA	b3963	fabR
b3118	tdcA	b3964	yijD
b3118	tdcA	b3965	trmA
b3118	tdcA	b3997	hemE
b3118	tdcA	b4043	lexA
b3118	tdcA	b4160	psd
b3118	tdcA	b4170	mutL
b3118	tdcA	b4221	tamB
b3118	tdcA	b4235	pmbA
b3118	tdcA	b4295	yjhU
b3119	tdcR	b0029	ispH
b3119	tdcR	b0051	rsmA
b3119	tdcR	b0080	cra
b3119	tdcR	b0082	rsmH
b3119	tdcR	b0088	murD
b3119	tdcR	b0093	ftsQ
b3119	tdcR	b0149	mrcB
b3119	tdcR	b0167	glnD
b3119	tdcR	b0242	proB
b3119	tdcR	b0369	hemB
b3119	tdcR	b0391	ppnP
b3119	tdcR	b0414	ribD
b3119	tdcR	b0421	ispA
b3119	tdcR	b0463	acrA
b3119	tdcR	b0465	mscK
b3119	tdcR	b0470	dnaX
b3119	tdcR	b0470	dnaX
b3119	tdcR	b0492	cnoX
b3119	tdcR	b0659	ybeY
b3119	tdcR	b0675	umpH
b3119	tdcR	b0923	mukE
b3119	tdcR	b0955	ycbZ
b3119	tdcR	b0962	helD
b3119	tdcR	b1034	ycdX
b3119	tdcR	b1107	nagZ
b3119	tdcR	b1128	roxA
b3119	tdcR	b1129	phoQ
b3119	tdcR	b1214	ychA
b3119	tdcR	b1249	clsA
b3119	tdcR	b1323	tyrR
b3119	tdcR	b1413	hrpA
b3119	tdcR	b1424	opgD
b3119	tdcR	b1624	ydgJ
b3119	tdcR	b1865	nudB
b3119	tdcR	b1913	uvrC
b3119	tdcR	b1914	uvrY
b3119	tdcR	b1928	yedD
b3119	tdcR	b2064	asmA
b3119	tdcR	b2065	dcd
b3119	tdcR	b2188	yejM
b3119	tdcR	b2216	rcsD
b3119	tdcR	b2300	yfcE
b3119	tdcR	b2303	folX
b3119	tdcR	b2320	pdxB
b3119	tdcR	b2431	yfeX
b3119	tdcR	b2441	eutB
b3119	tdcR	b2501	ppk
b3119	tdcR	b2502	ppx
b3119	tdcR	b2513	yfgM
b3119	tdcR	b2564	pdxJ
b3119	tdcR	b2566	era
b3119	tdcR	b2567	rnc
b3119	tdcR	b2576	srmB
b3119	tdcR	b2610	ffh
b3119	tdcR	b2744	umpG
b3119	tdcR	b2745	truD
b3119	tdcR	b2784	relA
b3119	tdcR	b2822	recC
b3119	tdcR	b2827	thyA
b3119	tdcR	b2830	rppH
b3119	tdcR	b2893	dsbC
b3119	tdcR	b2901	bglA
b3119	tdcR	b2908	pepP
b3119	tdcR	b2909	ygfB
b3119	tdcR	b2947	gshB
b3119	tdcR	b2962	yggX
b3119	tdcR	b3019	parC
b3119	tdcR	b3030	parE
b3119	tdcR	b3032	cpdA
b3119	tdcR	b3147	lpoA
b3119	tdcR	b3191	mlaB
b3119	tdcR	b3192	mlaC
b3119	tdcR	b3197	kdsD
b3119	tdcR	b3199	lptC
b3119	tdcR	b3201	lptB
b3119	tdcR	b3205	rapZ
b3119	tdcR	b3210	arcB
b3119	tdcR	b3247	rng
b3119	tdcR	b3279	yrdA
b3119	tdcR	b3283	yrdD
b3119	tdcR	b3288	fmt
b3119	tdcR	b3352	yheS
b3119	tdcR	b3385	gph
b3119	tdcR	b3386	rpe
b3119	tdcR	b3551	bisC
b3119	tdcR	b3590	selB
b3119	tdcR	b3607	cysE
b3119	tdcR	b3640	dut
b3119	tdcR	b3701	dnaN
b3119	tdcR	b3702	dnaA
b3119	tdcR	b3779	gpp
b3119	tdcR	b3802	hemY
b3119	tdcR	b3813	uvrD
b3119	tdcR	b3844	fre
b3119	tdcR	b3859	srkA
b3119	tdcR	b3911	cpxA
b3119	tdcR	b3961	oxyR
b3119	tdcR	b3963	fabR
b3119	tdcR	b3964	yijD
b3119	tdcR	b3965	trmA
b3119	tdcR	b3997	hemE
b3119	tdcR	b4043	lexA
b3119	tdcR	b4160	psd
b3119	tdcR	b4170	mutL
b3119	tdcR	b4221	tamB
b3119	tdcR	b4235	pmbA
b3119	tdcR	b4295	yjhU
b0995	torR	b0029	ispH
b0995	torR	b0051	rsmA
b0995	torR	b0080	cra
b0995	torR	b0082	rsmH
b0995	torR	b0088	murD
b0995	torR	b0093	ftsQ
b0995	torR	b0149	mrcB
b0995	torR	b0167	glnD
b0995	torR	b0242	proB
b0995	torR	b0369	hemB
b0995	torR	b0391	ppnP
b0995	torR	b0414	ribD
b0995	torR	b0421	ispA
b0995	torR	b0463	acrA
b0995	torR	b0465	mscK
b0995	torR	b0470	dnaX
b0995	torR	b0470	dnaX
b0995	torR	b0492	cnoX
b0995	torR	b0659	ybeY
b0995	torR	b0675	umpH
b0995	torR	b0923	mukE
b0995	torR	b0955	ycbZ
b0995	torR	b0962	helD
b0995	torR	b1034	ycdX
b0995	torR	b1107	nagZ
b0995	torR	b1128	roxA
b0995	torR	b1129	phoQ
b0995	torR	b1214	ychA
b0995	torR	b1249	clsA
b0995	torR	b1323	tyrR
b0995	torR	b1413	hrpA
b0995	torR	b1424	opgD
b0995	torR	b1624	ydgJ
b0995	torR	b1865	nudB
b0995	torR	b1913	uvrC
b0995	torR	b1914	uvrY
b0995	torR	b1928	yedD
b0995	torR	b2064	asmA
b0995	torR	b2065	dcd
b0995	torR	b2188	yejM
b0995	torR	b2216	rcsD
b0995	torR	b2300	yfcE
b0995	torR	b2303	folX
b0995	torR	b2320	pdxB
b0995	torR	b2431	yfeX
b0995	torR	b2441	eutB
b0995	torR	b2501	ppk
b0995	torR	b2502	ppx
b0995	torR	b2513	yfgM
b0995	torR	b2564	pdxJ
b0995	torR	b2566	era
b0995	torR	b2567	rnc
b0995	torR	b2576	srmB
b0995	torR	b2610	ffh
b0995	torR	b2744	umpG
b0995	torR	b2745	truD
b0995	torR	b2784	relA
b0995	torR	b2822	recC
b0995	torR	b2827	thyA
b0995	torR	b2830	rppH
b0995	torR	b2893	dsbC
b0995	torR	b2901	bglA
b0995	torR	b2908	pepP
b0995	torR	b2909	ygfB
b0995	torR	b2947	gshB
b0995	torR	b2962	yggX
b0995	torR	b3019	parC
b0995	torR	b3030	parE
b0995	torR	b3032	cpdA
b0995	torR	b3147	lpoA
b0995	torR	b3191	mlaB
b0995	torR	b3192	mlaC
b0995	torR	b3197	kdsD
b0995	torR	b3199	lptC
b0995	torR	b3201	lptB
b0995	torR	b3205	rapZ
b0995	torR	b3210	arcB
b0995	torR	b3247	rng
b0995	torR	b3279	yrdA
b0995	torR	b3283	yrdD
b0995	torR	b3288	fmt
b0995	torR	b3352	yheS
b0995	torR	b3385	gph
b0995	torR	b3386	rpe
b0995	torR	b3551	bisC
b0995	torR	b3590	selB
b0995	torR	b3607	cysE
b0995	torR	b3640	dut
b0995	torR	b3701	dnaN
b0995	torR	b3702	dnaA
b0995	torR	b3779	gpp
b0995	torR	b3802	hemY
b0995	torR	b3813	uvrD
b0995	torR	b3844	fre
